Participant,Seconds,angry,afraid,happy,sad,neutral
T051,3278.0,,,,,
T051,3279.0,,,,,
T051,3280.0,,,,,
T051,3281.0,,,,,
T051,3282.0,,,,,
T051,3283.0,,,,,
T051,3284.0,,,,,
T051,3285.0,,,,,
T051,3286.0,,,,,
T051,3287.0,,,,,
T051,3288.0,,,,,
T051,3289.0,,,,,
T051,3290.0,,,,,
T051,3291.0,,,,,
T051,3292.0,,,,,
T051,3293.0,,,,,
T051,3294.0,,,,,
T051,3295.0,,,,,
T051,3296.0,,,,,
T051,3297.0,,,,,
T051,3298.0,,,,,
T051,3299.0,,,,,
T051,3300.0,,,,,
T051,3301.0,,,,,
T051,3302.0,,,,,
T051,3303.0,,,,,
T051,3304.0,,,,,
T051,3305.0,,,,,
T051,3306.0,,,,,
T051,3307.0,,,,,
T051,3308.0,,,,,
T051,3309.0,,,,,
T051,3310.0,,,,,
T051,3311.0,,,,,
T051,3312.0,,,,,
T051,3313.0,,,,,
T051,3314.0,,,,,
T051,3315.0,,,,,
T051,3316.0,,,,,
T051,3317.0,,,,,
T051,3318.0,,,,,
T051,3319.0,,,,,
T051,3320.0,,,,,
T051,3321.0,,,,,
T051,3322.0,,,,,
T051,3323.0,,,,,
T051,3324.0,,,,,
T051,3325.0,,,,,
T051,3326.0,,,,,
T051,3327.0,,,,,
T051,3328.0,,,,,
T051,3329.0,,,,,
T051,3330.0,,,,,
T051,3331.0,,,,,
T051,3332.0,,,,,
T051,3333.0,,,,,
T051,3334.0,,,,,
T051,3335.0,,,,,
T051,3336.0,,,,,
T051,3337.0,,,,,
T051,3338.0,,,,,
T051,3339.0,,,,,
T051,3340.0,,,,,
T051,3341.0,,,,,
T051,3342.0,,,,,
T051,3343.0,,,,,
T051,3344.0,,,,,
T051,3345.0,,,,,
T051,3346.0,,,,,
T051,3347.0,,,,,
T051,3348.0,,,,,
T051,3349.0,,,,,
T051,3350.0,,,,,
T051,3351.0,,,,,
T051,3352.0,,,,,
T051,3353.0,,,,,
T051,3354.0,,,,,
T051,3355.0,,,,,
T051,3356.0,,,,,
T051,3357.0,,,,,
T051,3358.0,,,,,
T051,3359.0,,,,,
T051,3360.0,,,,,
T051,3361.0,,,,,
T051,3362.0,,,,,
T051,3363.0,,,,,
T051,3364.0,,,,,
T051,3365.0,,,,,
T051,3366.0,,,,,
T051,3367.0,,,,,
T051,3368.0,,,,,
T051,3369.0,,,,,
T051,3370.0,,,,,
T051,3371.0,,,,,
T051,3372.0,,,,,
T051,3373.0,,,,,
T051,3374.0,,,,,
T051,3375.0,,,,,
T051,3376.0,,,,,
T051,3377.0,,,,,
T051,3378.0,,,,,
T051,3379.0,,,,,
T051,3380.0,,,,,
T051,3381.0,,,,,
T051,3382.0,,,,,
T051,3383.0,,,,,
T051,3384.0,,,,,
T051,3385.0,,,,,
T051,3386.0,,,,,
T051,3387.0,,,,,
T051,3388.0,,,,,
T051,3389.0,,,,,
T051,3390.0,,,,,
T051,3391.0,,,,,
T051,3392.0,,,,,
T051,3393.0,,,,,
T051,3394.0,,,,,
T051,3395.0,,,,,
T051,3396.0,,,,,
T051,3397.0,,,,,
T051,3398.0,,,,,
T051,3399.0,,,,,
T051,3400.0,,,,,
T051,3401.0,,,,,
T051,3402.0,,,,,
T051,3403.0,,,,,
T051,3404.0,,,,,
T051,3405.0,,,,,
T051,3406.0,,,,,
T051,3407.0,,,,,
T051,3408.0,,,,,
T051,3409.0,,,,,
T051,3410.0,,,,,
T051,3411.0,,,,,
T051,3412.0,,,,,
T051,3413.0,,,,,
T051,3414.0,,,,,
T051,3415.0,,,,,
T051,3416.0,,,,,
T051,3417.0,,,,,
T051,3418.0,,,,,
T051,3419.0,,,,,
T051,3420.0,,,,,
T051,3421.0,,,,,
T051,3422.0,,,,,
T051,3423.0,,,,,
T051,3424.0,,,,,
T051,3425.0,,,,,
T051,3426.0,,,,,
T051,3427.0,,,,,
T051,3428.0,,,,,
T051,3429.0,,,,,
T051,3430.0,,,,,
T051,3431.0,,,,,
T051,3432.0,,,,,
T051,3433.0,,,,,
T051,3434.0,,,,,
T051,3435.0,,,,,
T051,3436.0,,,,,
T051,3437.0,,,,,
T051,3438.0,,,,,
T051,3439.0,,,,,
T051,3440.0,,,,,
T051,3441.0,,,,,
T051,3442.0,,,,,
T051,3443.0,,,,,
T051,3444.0,,,,,
T051,3445.0,,,,,
T051,3446.0,,,,,
T051,3447.0,,,,,
T051,3448.0,,,,,
T051,3449.0,,,,,
T051,3450.0,,,,,
T051,3451.0,,,,,
T051,3452.0,,,,,
T051,3453.0,,,,,
T051,3454.0,,,,,
T051,3455.0,,,,,
T051,3456.0,,,,,
T051,3457.0,,,,,
T051,3458.0,,,,,
T051,3459.0,,,,,
T051,3460.0,,,,,
T051,3461.0,,,,,
T051,3462.0,,,,,
T051,3463.0,,,,,
T051,3464.0,,,,,
T051,3465.0,,,,,
T051,3466.0,,,,,
T051,3467.0,,,,,
T051,3468.0,,,,,
T051,3469.0,,,,,
T051,3470.0,,,,,
T051,3471.0,,,,,
T051,3472.0,,,,,
T051,3473.0,,,,,
T051,3474.0,,,,,
T051,3475.0,,,,,
T051,3476.0,,,,,
T051,3477.0,,,,,
T051,3478.0,,,,,
T051,3479.0,,,,,
T051,3480.0,,,,,
T051,3481.0,,,,,
T051,3482.0,,,,,
T051,3483.0,,,,,
T051,3484.0,,,,,
T051,3485.0,,,,,
T051,3486.0,,,,,
T051,3487.0,,,,,
T051,3488.0,,,,,
T051,3489.0,,,,,
T051,3490.0,,,,,
T051,3491.0,,,,,
T051,3492.0,,,,,
T051,3493.0,,,,,
T051,3494.0,,,,,
T051,3495.0,,,,,
T051,3496.0,,,,,
T051,3497.0,,,,,
T051,3498.0,,,,,
T051,3499.0,,,,,
T051,3500.0,,,,,
T051,3501.0,,,,,
T051,3502.0,,,,,
T051,3503.0,,,,,
T051,3504.0,,,,,
T051,3505.0,,,,,
T051,3506.0,,,,,
T051,3507.0,,,,,
T051,3508.0,,,,,
T051,3509.0,,,,,
T051,3510.0,,,,,
T051,3511.0,,,,,
T051,3512.0,,,,,
T051,3513.0,,,,,
T051,3514.0,,,,,
T051,3515.0,,,,,
T051,3516.0,,,,,
T051,3517.0,,,,,
T051,3518.0,,,,,
T051,3519.0,,,,,
T051,3520.0,,,,,
T051,3521.0,,,,,
T051,3522.0,,,,,
T051,3523.0,,,,,
T051,3524.0,,,,,
T051,3525.0,,,,,
T051,3526.0,,,,,
T051,3527.0,,,,,
T051,3528.0,,,,,
T051,3529.0,,,,,
T051,3530.0,,,,,
T051,3531.0,,,,,
T051,3532.0,,,,,
T051,3533.0,,,,,
T051,3534.0,,,,,
T051,3535.0,,,,,
T051,3536.0,,,,,
T051,3537.0,,,,,
T051,3538.0,,,,,
T051,3539.0,,,,,
T051,3540.0,,,,,
T051,3541.0,,,,,
T051,3542.0,,,,,
T051,3543.0,,,,,
T051,3544.0,,,,,
T051,3545.0,,,,,
T051,3546.0,,,,,
T051,3547.0,,,,,
T051,3548.0,,,,,
T051,3549.0,,,,,
T051,3550.0,,,,,
T051,3551.0,,,,,
T051,3552.0,,,,,
T051,3553.0,,,,,
T051,3554.0,,,,,
T051,3555.0,,,,,
T051,3556.0,,,,,
T051,3557.0,,,,,
T051,3558.0,,,,,
T051,3559.0,,,,,
T051,3560.0,,,,,
T051,3561.0,,,,,
T051,3562.0,,,,,
T051,3563.0,,,,,
T051,3564.0,,,,,
T051,3565.0,,,,,
T051,3566.0,,,,,
T051,3567.0,,,,,
T051,3568.0,,,,,
T051,3569.0,,,,,
T051,3570.0,,,,,
T051,3571.0,,,,,
T051,3572.0,,,,,
T051,3573.0,,,,,
T051,3574.0,,,,,
T051,3575.0,,,,,
T051,3576.0,,,,,
T051,3577.0,,,,,
T051,3578.0,,,,,
T051,3579.0,,,,,
T051,3580.0,,,,,
T051,3581.0,,,,,
T051,3582.0,,,,,
T051,3583.0,,,,,
T051,3584.0,,,,,
T051,3585.0,,,,,
T051,3586.0,,,,,
T051,3587.0,,,,,
T051,3588.0,,,,,
T051,3589.0,,,,,
T051,3590.0,,,,,
T051,3591.0,,,,,
T051,3592.0,,,,,
T051,3593.0,,,,,
T051,3594.0,,,,,
T051,3595.0,,,,,
T051,3596.0,,,,,
T051,3597.0,,,,,
T051,3598.0,,,,,
T051,3599.0,,,,,
T051,3600.0,,,,,
T051,3601.0,,,,,
T051,3602.0,,,,,
T051,3603.0,,,,,
T051,3604.0,,,,,
T051,3605.0,,,,,
T051,3606.0,,,,,
T051,3607.0,,,,,
T051,3608.0,,,,,
T051,3609.0,,,,,
T051,3610.0,,,,,
T051,3611.0,,,,,
T051,3612.0,,,,,
T051,3613.0,,,,,
T051,3614.0,,,,,
T051,3615.0,,,,,
T051,3616.0,,,,,
T051,3617.0,,,,,
T051,3618.0,,,,,
T051,3619.0,,,,,
T051,3620.0,,,,,
T051,3621.0,,,,,
T051,3622.0,,,,,
T051,3623.0,,,,,
T051,3624.0,,,,,
T051,3625.0,,,,,
T051,3626.0,,,,,
T051,3627.0,,,,,
T051,3628.0,,,,,
T051,3629.0,,,,,
T051,3630.0,,,,,
T051,3631.0,,,,,
T051,3632.0,,,,,
T051,3633.0,,,,,
T051,3634.0,,,,,
T051,3635.0,,,,,
T051,3636.0,,,,,
T051,3637.0,,,,,
T051,3638.0,,,,,
T051,3639.0,,,,,
T051,3640.0,,,,,
T051,3641.0,,,,,
T051,3642.0,,,,,
T051,3643.0,,,,,
T051,3644.0,,,,,
T051,3645.0,,,,,
T051,3646.0,,,,,
T051,3647.0,,,,,
T051,3648.0,,,,,
T051,3649.0,,,,,
T051,3650.0,,,,,
T051,3651.0,,,,,
T051,3652.0,,,,,
T051,3653.0,,,,,
T051,3654.0,,,,,
T051,3655.0,,,,,
T051,3656.0,,,,,
T051,3657.0,,,,,
T051,3658.0,,,,,
T051,3659.0,,,,,
T051,3660.0,,,,,
T051,3661.0,,,,,
T051,3662.0,,,,,
T051,3663.0,,,,,
T051,3664.0,,,,,
T051,3665.0,,,,,
T051,3666.0,,,,,
T051,3667.0,,,,,
T051,3668.0,,,,,
T051,3669.0,,,,,
T051,3670.0,,,,,
T051,3671.0,,,,,
T051,3672.0,,,,,
T051,3673.0,,,,,
T051,3674.0,,,,,
T051,3675.0,,,,,
T051,3676.0,,,,,
T051,3677.0,,,,,
T051,3678.0,,,,,
T051,3679.0,,,,,
T051,3680.0,,,,,
T051,3681.0,,,,,
T051,3682.0,,,,,
T051,3683.0,,,,,
T051,3684.0,,,,,
T051,3685.0,,,,,
T051,3686.0,,,,,
T051,3687.0,,,,,
T051,3688.0,,,,,
T051,3689.0,,,,,
T051,3690.0,,,,,
T051,3691.0,,,,,
T051,3692.0,,,,,
T051,3693.0,,,,,
T051,3694.0,,,,,
T051,3695.0,,,,,
T051,3696.0,,,,,
T051,3697.0,,,,,
T051,3698.0,,,,,
T051,3699.0,,,,,
T051,3700.0,,,,,
T051,3701.0,,,,,
T051,3702.0,,,,,
T051,3703.0,,,,,
T051,3704.0,,,,,
T051,3705.0,,,,,
T051,3706.0,,,,,
T051,3707.0,,,,,
T051,3708.0,,,,,
T051,3709.0,,,,,
T051,3710.0,,,,,
T051,3711.0,,,,,
T051,3712.0,,,,,
T051,3713.0,,,,,
T051,3714.0,,,,,
T051,3715.0,,,,,
T051,3716.0,,,,,
T051,3717.0,,,,,
T051,3718.0,,,,,
T051,3719.0,,,,,
T051,3720.0,,,,,
T051,3721.0,,,,,
T051,3722.0,,,,,
T051,3723.0,,,,,
T051,3724.0,,,,,
T051,3725.0,,,,,
T051,3726.0,,,,,
T051,3727.0,,,,,
T051,3728.0,,,,,
T051,3729.0,,,,,
T051,3730.0,,,,,
T051,3731.0,,,,,
T051,3732.0,,,,,
T051,3733.0,,,,,
T051,3734.0,,,,,
T051,3735.0,,,,,
T051,3736.0,,,,,
T051,3737.0,,,,,
T051,3738.0,,,,,
T051,3739.0,,,,,
T051,3740.0,,,,,
T051,3741.0,,,,,
T051,3742.0,,,,,
T051,3743.0,,,,,
T051,3744.0,,,,,
T051,3745.0,,,,,
T051,3746.0,,,,,
T051,3747.0,,,,,
T051,3748.0,,,,,
T051,3749.0,,,,,
T051,3750.0,,,,,
T051,3751.0,,,,,
T051,3752.0,,,,,
T051,3753.0,,,,,
T051,3754.0,,,,,
T051,3755.0,,,,,
T051,3756.0,,,,,
T051,3757.0,,,,,
T051,3758.0,,,,,
T051,3759.0,,,,,
T051,3760.0,,,,,
T051,3761.0,,,,,
T051,3762.0,,,,,
T051,3763.0,,,,,
T051,3764.0,,,,,
T051,3765.0,,,,,
T051,3766.0,,,,,
T051,3767.0,,,,,
T051,3768.0,,,,,
T051,3769.0,,,,,
T051,3770.0,,,,,
T051,3771.0,,,,,
T051,3772.0,,,,,
T051,3773.0,,,,,
T051,3774.0,,,,,
T051,3775.0,,,,,
T051,3776.0,,,,,
T051,3777.0,,,,,
T051,3778.0,,,,,
T051,3779.0,,,,,
T051,3780.0,,,,,
T051,3781.0,,,,,
T051,3782.0,,,,,
T051,3783.0,,,,,
T051,3784.0,,,,,
T051,3785.0,,,,,
T051,3786.0,,,,,
T051,3787.0,,,,,
T051,3788.0,,,,,
T051,3789.0,,,,,
T051,3790.0,,,,,
T051,3791.0,,,,,
T051,3792.0,,,,,
T051,3793.0,,,,,
T051,3794.0,,,,,
T051,3795.0,,,,,
T051,3796.0,,,,,
T051,3797.0,,,,,
T051,3798.0,,,,,
T051,3799.0,,,,,
T051,3800.0,,,,,
T051,3801.0,,,,,
T051,3802.0,,,,,
T051,3803.0,,,,,
T051,3804.0,,,,,
T051,3805.0,,,,,
T051,3806.0,,,,,
T051,3807.0,,,,,
T051,3808.0,,,,,
T051,3809.0,,,,,
T051,3810.0,,,,,
T051,3811.0,,,,,
T051,3812.0,,,,,
T051,3813.0,,,,,
T051,3814.0,,,,,
T051,3815.0,,,,,
T051,3816.0,,,,,
T051,3817.0,,,,,
T051,3818.0,,,,,
T051,3819.0,,,,,
T051,3820.0,,,,,
T051,3821.0,,,,,
T051,3822.0,,,,,
T051,3823.0,,,,,
T051,3824.0,,,,,
T051,3825.0,,,,,
T051,3826.0,,,,,
T051,3827.0,,,,,
T051,3828.0,,,,,
T051,3829.0,,,,,
T051,3830.0,,,,,
T051,3831.0,,,,,
T051,3832.0,,,,,
T051,3833.0,,,,,
T051,3834.0,,,,,
T051,3835.0,,,,,
T051,3836.0,,,,,
T051,3837.0,,,,,
T051,3838.0,,,,,
T051,3839.0,,,,,
T051,3840.0,,,,,
T051,3841.0,,,,,
T051,3842.0,,,,,
T051,3843.0,,,,,
T051,3844.0,,,,,
T051,3845.0,,,,,
T051,3846.0,,,,,
T051,3847.0,,,,,
T051,3848.0,,,,,
T051,3849.0,,,,,
T051,3850.0,,,,,
T051,3851.0,,,,,
T051,3852.0,,,,,
T051,3853.0,,,,,
T051,3854.0,,,,,
T051,3855.0,,,,,
T051,3856.0,,,,,
T051,3857.0,,,,,
T051,3858.0,,,,,
T051,3859.0,,,,,
T051,3860.0,,,,,
T051,3861.0,,,,,
T051,3862.0,,,,,
T051,3863.0,,,,,
T051,3864.0,,,,,
T051,3865.0,,,,,
T051,3866.0,,,,,
T051,3867.0,,,,,
T051,3868.0,,,,,
T051,3869.0,,,,,
T051,3870.0,,,,,
T051,3871.0,,,,,
T051,3872.0,,,,,
T051,3873.0,,,,,
T051,3874.0,,,,,
T051,3875.0,,,,,
T051,3876.0,,,,,
T051,3877.0,,,,,
T051,3878.0,,,,,
T051,3879.0,,,,,
T051,3880.0,,,,,
T051,3881.0,,,,,
T051,3882.0,,,,,
T051,3883.0,,,,,
T051,3884.0,,,,,
T051,3885.0,,,,,
T051,3886.0,,,,,
T051,3887.0,,,,,
T051,3888.0,,,,,
T051,3889.0,,,,,
T051,3890.0,,,,,
T051,3891.0,,,,,
T051,3892.0,,,,,
T051,3893.0,,,,,
T051,3894.0,,,,,
T051,3895.0,,,,,
T051,3896.0,,,,,
T051,3897.0,,,,,
T051,3898.0,,,,,
T051,3899.0,,,,,
T051,3900.0,,,,,
T051,3901.0,,,,,
T051,3902.0,,,,,
T051,3903.0,,,,,
T051,3904.0,,,,,
T051,3905.0,,,,,
T051,3906.0,,,,,
T051,3907.0,,,,,
T051,3908.0,,,,,
T051,3909.0,,,,,
T051,3910.0,,,,,
T051,3911.0,,,,,
T051,3912.0,,,,,
T051,3913.0,,,,,
T051,3914.0,,,,,
T051,3915.0,,,,,
T051,3916.0,,,,,
T051,3917.0,,,,,
T051,3918.0,,,,,
T051,3919.0,,,,,
T051,3920.0,,,,,
T051,3921.0,,,,,
T051,3922.0,,,,,
T051,3923.0,,,,,
T051,3924.0,,,,,
T051,3925.0,,,,,
T051,3926.0,,,,,
T051,3927.0,,,,,
T051,3928.0,,,,,
T051,3929.0,,,,,
T051,3930.0,,,,,
T051,3931.0,,,,,
T051,3932.0,,,,,
T051,3933.0,,,,,
T051,3934.0,,,,,
T051,3935.0,,,,,
T051,3936.0,,,,,
T051,3937.0,,,,,
T051,3938.0,,,,,
T051,3939.0,,,,,
T051,3940.0,,,,,
T051,3941.0,,,,,
T051,3942.0,,,,,
T051,3943.0,,,,,
T051,3944.0,,,,,
T051,3945.0,,,,,
T051,3946.0,,,,,
T051,3947.0,,,,,
T051,3948.0,,,,,
T051,3949.0,,,,,
T051,3950.0,,,,,
T051,3951.0,,,,,
T051,3952.0,,,,,
T051,3953.0,,,,,
T051,3954.0,,,,,
T051,3955.0,,,,,
T051,3956.0,,,,,
T051,3957.0,,,,,
T051,3958.0,,,,,
T051,3959.0,,,,,
T051,3960.0,,,,,
T051,3961.0,,,,,
T051,3962.0,,,,,
T051,3963.0,,,,,
T051,3964.0,,,,,
T051,3965.0,,,,,
T051,3966.0,,,,,
T051,3967.0,,,,,
T051,3968.0,,,,,
T051,3969.0,,,,,
T051,3970.0,,,,,
T051,3971.0,,,,,
T051,3972.0,,,,,
T051,3973.0,,,,,
T051,3974.0,,,,,
T051,3975.0,,,,,
T051,3976.0,,,,,
T051,3977.0,,,,,
T051,3978.0,,,,,
T051,3979.0,,,,,
T051,3980.0,,,,,
T051,3981.0,,,,,
T051,3982.0,,,,,
T051,3983.0,,,,,
T051,3984.0,,,,,
T051,3985.0,,,,,
T051,3986.0,,,,,
T051,3987.0,,,,,
T051,3988.0,,,,,
T051,3989.0,,,,,
T051,3990.0,,,,,
T051,3991.0,,,,,
T051,3992.0,,,,,
T051,3993.0,,,,,
T051,3994.0,,,,,
T051,3995.0,,,,,
T051,3996.0,,,,,
T051,3997.0,,,,,
T051,3998.0,,,,,
T051,3999.0,,,,,
T051,4000.0,,,,,
T051,4001.0,,,,,
T051,4002.0,,,,,
T051,4003.0,,,,,
T051,4004.0,,,,,
T051,4005.0,,,,,
T051,4006.0,,,,,
T051,4007.0,,,,,
T051,4008.0,,,,,
T051,4009.0,,,,,
T051,4010.0,,,,,
T051,4011.0,,,,,
T051,4012.0,,,,,
T051,4013.0,,,,,
T051,4014.0,,,,,
T051,4015.0,,,,,
T051,4016.0,,,,,
T051,4017.0,,,,,
T051,4018.0,,,,,
T051,4019.0,,,,,
T051,4020.0,,,,,
T051,4021.0,,,,,
T051,4022.0,,,,,
T051,4023.0,,,,,
T051,4024.0,,,,,
T051,4025.0,,,,,
T051,4026.0,,,,,
T051,4027.0,,,,,
T051,4028.0,,,,,
T051,4029.0,,,,,
T051,4030.0,,,,,
T051,4031.0,,,,,
T051,4032.0,,,,,
T051,4033.0,,,,,
T051,4034.0,,,,,
T051,4035.0,,,,,
T051,4036.0,,,,,
T051,4037.0,,,,,
T051,4038.0,,,,,
T051,4039.0,,,,,
T051,4040.0,,,,,
T051,4041.0,,,,,
T051,4042.0,,,,,
T051,4043.0,,,,,
T051,4044.0,,,,,
T051,4045.0,,,,,
T051,4046.0,,,,,
T051,4047.0,,,,,
T051,4048.0,,,,,
T051,4049.0,,,,,
T051,4050.0,,,,,
T051,4051.0,,,,,
T051,4052.0,,,,,
T051,4053.0,,,,,
T051,4054.0,,,,,
T051,4055.0,,,,,
T051,4056.0,,,,,
T051,4057.0,,,,,
T051,4058.0,,,,,
T051,4059.0,,,,,
T051,4060.0,,,,,
T051,4061.0,,,,,
T051,4062.0,,,,,
T051,4063.0,,,,,
T051,4064.0,,,,,
T051,4065.0,,,,,
T051,4066.0,,,,,
T051,4067.0,,,,,
T051,4068.0,,,,,
T051,4069.0,,,,,
T051,4070.0,,,,,
T051,4071.0,,,,,
T051,4072.0,,,,,
T051,4073.0,,,,,
T051,4074.0,,,,,
T051,4075.0,,,,,
T051,4076.0,,,,,
T051,4077.0,,,,,
T051,4078.0,,,,,
T051,4079.0,,,,,
T051,4080.0,,,,,
T051,4081.0,,,,,
T051,4082.0,,,,,
T051,4083.0,,,,,
T051,4084.0,,,,,
T051,4085.0,,,,,
T051,4086.0,,,,,
T051,4087.0,,,,,
T051,4088.0,,,,,
T051,4089.0,,,,,
T051,4090.0,,,,,
T051,4091.0,,,,,
T051,4092.0,,,,,
T051,4093.0,,,,,
T051,4094.0,,,,,
T051,4095.0,,,,,
T051,4096.0,,,,,
T051,4097.0,,,,,
T051,4098.0,,,,,
T051,4099.0,,,,,
T051,4100.0,,,,,
T051,4101.0,,,,,
T051,4102.0,,,,,
T051,4103.0,,,,,
T051,4104.0,,,,,
T051,4105.0,,,,,
T051,4106.0,,,,,
T051,4107.0,,,,,
T051,4108.0,,,,,
T051,4109.0,,,,,
T051,4110.0,,,,,
T051,4111.0,,,,,
T051,4112.0,,,,,
T051,4113.0,,,,,
T051,4114.0,,,,,
T051,4115.0,,,,,
T051,4116.0,,,,,
T051,4117.0,,,,,
T051,4118.0,,,,,
T051,4119.0,,,,,
T051,4120.0,,,,,
T051,4121.0,,,,,
T051,4122.0,,,,,
T051,4123.0,,,,,
T051,4124.0,,,,,
T051,4125.0,,,,,
T051,4126.0,,,,,
T051,4127.0,,,,,
T051,4128.0,,,,,
T051,4129.0,,,,,
T051,4130.0,,,,,
T051,4131.0,,,,,
T051,4132.0,,,,,
T051,4133.0,,,,,
T051,4134.0,,,,,
T051,4135.0,,,,,
T051,4136.0,,,,,
T051,4137.0,,,,,
T051,4138.0,,,,,
T051,4139.0,,,,,
T051,4140.0,,,,,
T051,4141.0,,,,,
T051,4142.0,,,,,
T051,4143.0,,,,,
T051,4144.0,,,,,
T051,4145.0,,,,,
T051,4146.0,,,,,
T051,4147.0,,,,,
T051,4148.0,,,,,
T051,4149.0,,,,,
T051,4150.0,,,,,
T051,4151.0,,,,,
T051,4152.0,,,,,
T051,4153.0,,,,,
T051,4154.0,,,,,
T051,4155.0,,,,,
T051,4156.0,,,,,
T051,4157.0,,,,,
T051,4158.0,,,,,
T051,4159.0,,,,,
T051,4160.0,,,,,
T051,4161.0,,,,,
T051,4162.0,,,,,
T051,4163.0,,,,,
T051,4164.0,,,,,
T051,4165.0,,,,,
T051,4166.0,,,,,
T051,4167.0,,,,,
T051,4168.0,,,,,
T051,4169.0,,,,,
T051,4170.0,,,,,
T051,4171.0,,,,,
T051,4172.0,,,,,
T051,4173.0,,,,,
T051,4174.0,,,,,
T051,4175.0,,,,,
T051,4176.0,,,,,
T051,4177.0,,,,,
T051,4178.0,,,,,
T051,4179.0,,,,,
T051,4180.0,,,,,
T051,4181.0,,,,,
T051,4182.0,,,,,
T051,4183.0,,,,,
T051,4184.0,,,,,
T051,4185.0,,,,,
T051,4186.0,,,,,
T051,4187.0,,,,,
T051,4188.0,,,,,
T051,4189.0,,,,,
T051,4190.0,,,,,
T051,4191.0,,,,,
T051,4192.0,,,,,
T051,4193.0,,,,,
T051,4194.0,,,,,
T051,4195.0,,,,,
T051,4196.0,,,,,
T051,4197.0,,,,,
T051,4198.0,,,,,
T051,4199.0,,,,,
T051,4200.0,,,,,
T051,4201.0,,,,,
T051,4202.0,,,,,
T051,4203.0,,,,,
T051,4204.0,,,,,
T051,4205.0,,,,,
T051,4206.0,,,,,
T051,4207.0,,,,,
T051,4208.0,,,,,
T051,4209.0,,,,,
T051,4210.0,,,,,
T051,4211.0,,,,,
T051,4212.0,,,,,
T051,4213.0,,,,,
T051,4214.0,,,,,
T051,4215.0,,,,,
T051,4216.0,,,,,
T051,4217.0,,,,,
T051,4218.0,,,,,
T051,4219.0,,,,,
T051,4220.0,,,,,
T051,4221.0,,,,,
T051,4222.0,,,,,
T051,4223.0,,,,,
T051,4224.0,,,,,
T051,4225.0,,,,,
T051,4226.0,,,,,
T051,4227.0,,,,,
T051,4228.0,,,,,
T051,4229.0,,,,,
T051,4230.0,,,,,
T051,4231.0,,,,,
T051,4232.0,,,,,
T051,4233.0,,,,,
T051,4234.0,,,,,
T051,4235.0,,,,,
T051,4236.0,,,,,
T051,4237.0,,,,,
T051,4238.0,,,,,
T051,4239.0,,,,,
T051,4240.0,,,,,
T051,4241.0,,,,,
T051,4242.0,,,,,
T051,4243.0,,,,,
T051,4244.0,,,,,
T051,4245.0,,,,,
T051,4246.0,,,,,
T051,4247.0,,,,,
T051,4248.0,,,,,
T051,4249.0,,,,,
T051,4250.0,,,,,
T051,4251.0,,,,,
T051,4252.0,,,,,
T051,4253.0,,,,,
T051,4254.0,,,,,
T051,4255.0,,,,,
T051,4256.0,,,,,
T051,4257.0,,,,,
T051,4258.0,,,,,
T051,4259.0,,,,,
T051,4260.0,,,,,
T051,4261.0,,,,,
T051,4262.0,,,,,
T051,4263.0,,,,,
T051,4264.0,,,,,
T051,4265.0,,,,,
T051,4266.0,,,,,
T051,4267.0,,,,,
T051,4268.0,,,,,
T051,4269.0,,,,,
T051,4270.0,,,,,
T051,4271.0,,,,,
T051,4272.0,,,,,
T051,4273.0,,,,,
T051,4274.0,,,,,
T051,4275.0,,,,,
T051,4276.0,,,,,
T051,4277.0,,,,,
T051,4278.0,,,,,
T051,4279.0,,,,,
T051,4280.0,,,,,
T051,4281.0,,,,,
T051,4282.0,,,,,
T051,4283.0,,,,,
T051,4284.0,,,,,
T051,4285.0,,,,,
T051,4286.0,,,,,
T051,4287.0,,,,,
T051,4288.0,,,,,
T051,4289.0,,,,,
T051,4290.0,,,,,
T051,4291.0,,,,,
T051,4292.0,,,,,
T051,4293.0,,,,,
T051,4294.0,,,,,
T051,4295.0,,,,,
T051,4296.0,,,,,
T051,4297.0,,,,,
T051,4298.0,,,,,
T051,4299.0,,,,,
T051,4300.0,,,,,
T051,4301.0,,,,,
T051,4302.0,,,,,
T051,4303.0,,,,,
T051,4304.0,,,,,
T051,4305.0,,,,,
T051,4306.0,,,,,
T051,4307.0,,,,,
T051,4308.0,,,,,
T051,4309.0,,,,,
T051,4310.0,,,,,
T051,4311.0,,,,,
T051,4312.0,,,,,
T051,4313.0,,,,,
T051,4314.0,,,,,
T051,4315.0,,,,,
T051,4316.0,,,,,
T051,4317.0,,,,,
T051,4318.0,,,,,
T051,4319.0,,,,,
T051,4320.0,,,,,
T051,4321.0,,,,,
T051,4322.0,,,,,
T051,4323.0,,,,,
T051,4324.0,,,,,
T051,4325.0,,,,,
T051,4326.0,,,,,
T051,4327.0,,,,,
T051,4328.0,,,,,
T051,4329.0,,,,,
T051,4330.0,,,,,
T051,4331.0,,,,,
T051,4332.0,,,,,
T051,4333.0,,,,,
T051,4334.0,,,,,
T051,4335.0,,,,,
T051,4336.0,,,,,
T051,4337.0,,,,,
T051,4338.0,,,,,
T051,4339.0,,,,,
T051,4340.0,,,,,
T051,4341.0,,,,,
T051,4342.0,,,,,
T051,4343.0,,,,,
T051,4344.0,,,,,
T051,4345.0,,,,,
T051,4346.0,,,,,
T051,4347.0,,,,,
T051,4348.0,,,,,
T051,4349.0,,,,,
T051,4350.0,,,,,
T051,4351.0,,,,,
